"tBodyAcc-correlation()-X,Y",tGravityAcc-mean()-X,tGravityAcc-max()-Y,tGravityAcc-max()-Z,tGravityAcc-min()-X,tGravityAcc-min()-Y,tGravityAcc-min()-Z,tGravityAcc-energy()-Y,"tGravityAcc-arCoeff()-X,3","tGravityAcc-arCoeff()-Y,3","tGravityAcc-arCoeff()-Z,2","tGravityAcc-arCoeff()-Z,4",tBodyGyro-max()-X,tBodyGyro-min()-X,"tBodyGyro-correlation()-Y,Z",tBodyAccMag-arCoeff()1,"fBodyAcc-bandsEnergy()-1,8","fBodyAccJerk-bandsEnergy()-1,24",fBodyGyro-maxInds-X,fBodyGyro-maxInds-Z,fBodyAccMag-std(),fBodyAccMag-energy(),"angle(Y,gravityMean)"
-0.25392212,0.93746757,-0.27426143,-0.028137831,0.95275431,-0.23571488,-0.042618815,-0.88855539,-0.49346853,-0.19417491,0.35456665,0.3985654,-0.42147494,0.39336077,0.1094449,-0.059955099,-0.69724771,-0.63497315,-0.26666667,-0.5862069,-0.37214606,-0.68530391,0.2615288
-0.23977983,0.93719527,-0.27708484,-0.032913132,0.95275431,-0.24326033,-0.042618815,-0.88116487,-0.60711071,-0.16439577,0.20031539,0.24319903,-0.37822689,0.39336077,0.14930649,-0.090948792,-0.62091362,-0.63377261,-0.26666667,-0.5862069,-0.31689723,-0.62777832,0.26672866
-0.14487852,0.94782306,-0.27328392,-0.032913132,0.95564078,-0.24326033,-0.033679861,-0.8819047,-0.62047045,-0.17481133,0.097009331,0.13943924,-0.37822689,0.39542069,0.13987633,-0.0310049,-0.6947067,-0.61805786,-0.26666667,-0.5862069,-0.34641,-0.63844308,0.2649955
-0.12114117,0.95736507,-0.27328392,-0.032929809,0.96774916,-0.23973123,-0.034244937,-0.88844298,-0.44535383,-0.19592825,0.14217983,0.17921769,-0.42143418,0.32496471,0.064519882,0.11385283,-0.73963643,-0.49700953,-0.26666667,-0.5862069,-0.40451684,-0.69474693,0.25941575
-0.12829917,0.95473147,-0.26921671,-0.027354292,0.96367366,-0.22947635,-0.034244937,-0.89240575,-0.39493393,-0.20251951,0.20361454,0.24197232,-0.42143418,0.28512231,0.061752321,0.15275974,-0.75844948,-0.42941868,-0.26666667,-0.5862069,-0.38831632,-0.68137446,0.25690064
-0.11945886,0.94502756,-0.26817522,-0.026381752,0.95769745,-0.22707415,-0.028294535,-0.89490199,-0.43037509,-0.21961991,0.28587926,0.33093616,-0.46595387,0.28512231,0.03649514,0.046200262,-0.78962369,-0.50411129,-0.33333333,-0.5862069,-0.38895614,-0.68155932,0.25616716
-0.093376648,0.9433439,-0.25028837,-0.018805382,0.95769745,-0.22282497,-0.028294535,-0.90138959,-0.37116752,-0.30756481,0.37782513,0.42825893,-0.55513075,0.3832544,-0.062028465,0.04514689,-0.8380725,-0.51222271,-0.33333333,-0.5862069,-0.41830027,-0.70642842,0.25140647
-0.0324229,0.94864827,-0.25028837,-0.018805382,0.96157546,-0.21638974,-0.023645876,-0.909701,-0.35562685,-0.17092483,0.33275283,0.37399563,-0.55513075,0.45316948,-0.034253211,0.061571107,-0.87063034,-0.62056824,-0.33333333,-0.79310345,-0.42225968,-0.726107,0.24447112
-0.12876257,0.9564181,-0.27561477,0.020360247,0.96883594,-0.23404071,-0.042939962,-0.88708008,-0.46523447,-0.10913823,0.63904554,0.68068387,-0.4190463,0.43683596,0.17369791,0.13790633,-0.72176355,-0.55092079,-0.26666667,-0.5862069,-0.45130248,-0.67778585,0.26056458
-0.21964029,0.95149993,-0.2794559,-0.023615261,0.95310541,-0.24161521,-0.04870947,-0.88371542,-0.63955734,-0.19494486,0.60047168,0.64348699,-0.4190463,0.4162896,0.14176401,0.21254549,-0.63289071,-0.49449485,-0.26666667,-0.5862069,-0.40432436,-0.66147976,0.26332065
-0.27903348,0.93851389,-0.28078848,-0.033806867,0.94866336,-0.24278362,-0.04870947,-0.87907397,-0.65189355,-0.18640903,0.47132832,0.51598179,-0.43059709,0.34270299,0.11627466,0.097592246,-0.67252609,-0.51692021,-0.26666667,-0.5862069,-0.42086558,-0.7069806,0.26801857
-0.35156811,0.93447152,-0.28655943,-0.033806867,0.94866336,-0.24278362,-0.034724192,-0.87817806,-0.51600117,0.10872601,0.12967548,0.17230376,-0.39847508,0.28199493,0.0904819,0.09562134,-0.68153257,-0.52019063,-0.26666667,-0.5862069,-0.36757695,-0.64516819,0.26915125
-0.26354976,0.93776033,-0.28658282,-0.031802235,0.95110648,-0.24202413,-0.032932868,-0.87870246,-0.58662278,0.28311062,0.12548993,0.16461967,-0.39847508,0.28199493,0.1878901,0.11502005,-0.71572376,-0.63459525,-0.26666667,-0.5862069,-0.31192581,-0.62133749,0.26841942
-0.22575629,0.93861575,-0.27842743,-0.028008461,0.95110648,-0.24202413,-0.031123258,-0.87920924,-0.51192705,-0.070218144,0.24179923,0.29428128,-0.51929909,0.3085577,0.14447693,0.098589622,-0.73688944,-0.61466006,-0.26666667,-0.5862069,-0.33226361,-0.60859074,0.26797457
-0.24925977,0.94075878,-0.2669119,-0.020842818,0.95466474,-0.24165835,-0.028787288,-0.88799234,-0.59591872,-0.13931732,0.34020612,0.38621229,-0.50406772,0.35602758,0.03559068,0.0068341235,-0.7164141,-0.63413094,-0.33333333,-0.5862069,-0.35198053,-0.64007068,0.26152893
-0.16254522,0.95022231,-0.2669119,-0.01939597,0.95547642,-0.22698277,-0.026003874,-0.8970499,-0.63727139,-0.21237777,0.45828186,0.49438922,-0.50406772,0.3872125,0.060103507,-0.040788209,-0.6971686,-0.63843303,-0.26666667,-0.5862069,-0.38048312,-0.69501738,0.25403912
-0.090361269,0.9568354,-0.26023389,-0.01939597,0.97340828,-0.21821923,-0.025966988,-0.90006674,-0.47210845,-0.0070585129,0.31960198,0.36758053,-0.44581788,0.36835456,0.050963714,0.062276461,-0.72109202,-0.56222191,-0.26666667,-0.5862069,-0.35713929,-0.64191068,0.25108876
-0.087758353,0.95367537,-0.25765371,-0.026424335,0.96862127,-0.2224145,-0.025966988,-0.90276405,-0.36958191,-0.17106667,0.33604663,0.39479505,-0.44581788,0.36835456,0.07408621,0.12839824,-0.75031335,-0.59336445,-0.26666667,-0.5862069,-0.3876761,-0.66410442,0.24935545
-0.09515534,0.95226274,-0.25765371,-0.026424335,0.96570391,-0.23696276,-0.035505487,-0.89441547,-0.47712666,-0.22713284,0.32297594,0.36878279,-0.45662018,0.39272537,0.13950361,0.14479036,-0.76332153,-0.63838947,-0.26666667,-0.5862069,-0.40762296,-0.7211983,0.25555509
-0.1086301,0.94715881,-0.27423586,-0.031452259,0.95842022,-0.23766547,-0.044046639,-0.88291717,-0.45709824,-0.19875909,0.37475504,0.41538706,-0.49198747,0.32389768,0.061817291,0.12495449,-0.80114685,-0.64199762,-0.33333333,-0.5862069,-0.41305487,-0.71330306,0.26439169
-0.097957259,0.94365045,-0.27087232,-0.031947624,0.95842022,-0.23766547,-0.044046639,-0.88549687,-0.42573545,-0.18353915,0.47344105,0.5117767,-0.52664317,0.32389768,0.0065186651,0.048119737,-0.81825603,-0.63975493,-0.33333333,-0.5862069,-0.39688383,-0.71628968,0.26295042
5.0067706e-05,0.94214757,-0.27450605,-0.029771817,0.94045396,-0.24337952,-0.049278607,-0.8830278,-0.72670667,-0.15855719,0.36603903,0.42924577,-0.72457583,0.035705525,0.13250978,-0.0068183088,-0.68812593,-0.62570325,-0.26666667,-0.5862069,-0.27529782,-0.56968929,0.26481403
-0.17066327,0.93159584,-0.28172208,-0.038162741,0.94045396,-0.24337952,-0.049278607,-0.87810003,-0.66059188,-0.21609336,0.50459626,0.55691333,-0.61208234,0.2130942,0.12691593,0.13685918,-0.72849362,-0.60997076,-0.26666667,-0.5862069,-0.43790994,-0.70653986,0.26945243
-0.20546643,0.9412032,-0.28707714,-0.034268972,0.95062198,-0.24132339,-0.045943624,-0.87828593,-0.51164983,-0.085027304,0.42309674,0.46775489,-0.55181535,0.26418794,0.13889026,0.1855157,-0.76047876,-0.61178096,-0.26666667,-0.5862069,-0.44548666,-0.73587081,0.26826977
-0.30058952,0.94630634,-0.27223115,-0.027083505,0.96137323,-0.24132339,-0.032759038,-0.88161406,-0.40757834,-0.31512789,0.38616364,0.43238383,-0.50308206,0.33931531,0.13267865,-0.041971185,-0.74603334,-0.63564397,-0.26666667,-0.5862069,-0.39052727,-0.69701576,0.2654056
-0.28785287,0.94588224,-0.26764716,-0.020509296,0.96082418,-0.23752323,-0.032759038,-0.89135147,-0.35331174,-0.22949604,0.40881509,0.44948929,-0.37506632,0.33931531,0.054125495,-0.079602956,-0.71128083,-0.61551656,-0.26666667,-0.5862069,-0.39987027,-0.67635055,0.25860267
-0.12522126,0.94257515,-0.26764716,-0.020509296,0.95752574,-0.22685839,-0.022501436,-0.89472669,-0.38594882,-0.08183856,0.34073802,0.38668193,-0.37506632,0.45797008,0.088938177,0.018552979,-0.7443077,-0.53696422,-0.33333333,-0.5862069,-0.40652713,-0.71280128,0.25658101
-0.085524563,0.94245852,-0.26019008,-0.016634804,0.95752574,-0.22685839,-0.022501436,-0.8967642,-0.42179164,-0.1307672,0.38812939,0.43696403,-0.47488528,0.44659232,0.084245781,0.16649311,-0.79302448,-0.57646744,-0.33333333,-0.5862069,-0.45611943,-0.74020041,0.25505965
-0.12063984,0.94799378,-0.26019008,-0.016634804,0.95958635,-0.22029619,-0.022754654,-0.90150755,-0.44339013,-0.18953238,0.37864793,0.41587255,-0.47488528,0.40666282,0.033308133,0.12442264,-0.84057426,-0.73519786,-0.33333333,-0.5862069,-0.46963574,-0.76152562,0.25093636
-0.22235861,0.9518559,-0.26026651,-0.019271431,0.96916804,-0.22241649,-0.022754654,-0.89817424,-0.24225656,-0.19408541,0.38277487,0.41921355,-0.55423298,0.40482611,0.033739236,-0.038122982,-0.85675141,-0.64033775,-0.33333333,-0.5862069,-0.45541626,-0.75549291,0.25301468
-0.13749204,0.95268931,-0.25878406,-0.013232,0.96936324,-0.22241649,-0.018773361,-0.89716103,-0.39471407,-0.21128279,0.45902312,0.50426593,-0.48075821,0.40482611,0.045536683,-0.012179873,-0.86628456,-0.64561649,-0.33333333,-0.5862069,-0.46186526,-0.74930212,0.25368941
-0.037127475,0.95074425,-0.25582598,-0.012497513,0.96544132,-0.22215608,-0.021360431,-0.90364771,-0.51267007,-0.14374702,0.55204715,0.60253208,-0.48075821,0.41507329,0.078055318,0.064252784,-0.86495727,-0.75533202,-0.33333333,-0.5862069,-0.47647705,-0.75892546,0.24898628
-0.076227371,0.94991264,-0.25442954,-0.012497513,0.96535582,-0.21242216,-0.034015423,-0.90665821,-0.38308738,-0.13403253,0.55683656,0.60453436,-0.44213472,0.42417046,0.01067387,-0.019925406,-0.87485463,-0.62763748,-0.93333333,-0.93103448,-0.41643307,-0.72445374,0.2467452
-0.087127139,0.95276814,-0.25442954,-0.030771691,0.96535582,-0.22004906,-0.043006771,-0.90474192,-0.42808656,-0.20671842,0.4406117,0.48089973,-0.44213472,0.41945986,-0.025065721,-0.14672051,-0.84963283,-0.63088622,-0.93333333,-0.5862069,-0.40865994,-0.71635937,0.24786871
-0.12653714,0.95142625,-0.25447335,-0.03390145,0.96514254,-0.2271541,-0.046841775,-0.89758744,-0.3837718,-0.23111591,0.58097018,0.62871906,-0.52995225,0.37718985,0.044662921,-0.018326819,-0.85047636,-0.69840435,-0.33333333,-0.5862069,-0.44519626,-0.75339,0.25333715
-0.58719381,0.93118552,-0.24563032,-0.020682729,0.93229428,-0.23667873,-0.04961865,-0.89569227,-0.76144298,-0.31836727,0.44331977,0.46702665,-0.52549507,0.62781345,-0.3705099,-0.10706564,-0.6077379,-0.68490822,-0.46666667,-0.79310345,-0.33831993,-0.66556768,0.25671218
-0.65961029,0.94706198,-0.24239658,-0.01005597,0.93663451,-0.22562726,-0.0246176,-0.91280742,-0.71839454,-0.30652258,-0.16375917,0.15034604,-0.52549507,0.62993514,-0.51019514,0.013205649,-0.46540104,-0.59817013,-0.066666667,-0.79310345,-0.2920717,-0.6052251,0.24204769
-0.57536113,0.95929939,-0.2269277,-0.0093239301,0.97001624,-0.20040846,-0.028986191,-0.92088067,-0.41511621,-0.24919207,0.14885471,0.17758327,-0.72089484,0.028102934,-0.43512981,-0.03554118,-0.53318083,-0.62594165,-1.0,-0.79310345,-0.20700112,-0.54102063,0.23416634
-0.49237294,0.95898314,-0.2269277,-0.0093239301,0.95943412,-0.20032944,-0.051936443,-0.92381835,-0.58925471,-0.29806302,0.15507574,0.18124266,-0.49785822,0.028102934,-0.28640232,-0.12233827,-0.59685286,-0.63068997,-1.0,-0.79310345,-0.2225121,-0.48146192,0.23163941
-0.33774262,0.9494625,-0.23018371,-0.018954152,0.95898424,-0.19548759,-0.051936443,-0.9232621,-0.66835732,-0.30124371,0.063631082,0.096370679,-0.44815664,0.5500735,-0.41067719,-0.12533491,-0.36897317,-0.52056181,-1.0,-0.79310345,-0.038304729,-0.2942153,0.2330244
-0.26518235,0.95466327,-0.21335217,-0.017658817,0.95898424,-0.19536675,-0.041757826,-0.93095217,-0.65604491,-0.20071244,-0.013638855,0.0217528,-0.40921663,0.17204609,-0.36516769,-0.18022155,-0.30831529,-0.46409621,-1.0,-0.79310345,-0.034039418,-0.28062805,0.22555373
-0.36128272,0.95827116,-0.21335217,-0.017658817,0.96170733,-0.19356126,-0.05251642,-0.93068237,-0.64334493,-0.16237501,-0.079275363,0.056005673,-0.40921663,0.17204609,-0.36769104,-0.12958842,-0.48112141,-0.57726236,-1.0,-0.79310345,-0.18617267,-0.44825317,0.2254286
-0.33365424,0.94976646,-0.22561488,-0.022385891,0.96170733,-0.19356126,-0.05251642,-0.92437165,-0.61829838,-0.02339909,-0.028934846,0.0069305298,-0.43162272,0.75584609,-0.53538432,-0.078638364,-0.47063757,-0.67251991,-0.73333333,-0.79310345,-0.30703554,-0.58878307,0.23205458
-0.39535823,0.95162211,-0.22736706,-0.0041734518,0.9623019,-0.19286442,-0.018851734,-0.92836696,-0.54620993,0.00042477102,-0.039585949,0.00055800019,-0.53845309,0.74171586,-0.49049857,0.013183617,-0.53759893,-0.64552564,-1.0,-0.79310345,-0.32405894,-0.62410362,0.22840498
-0.60947432,0.92083549,-0.26775483,-0.0074223689,0.92900964,-0.2775093,-0.10129269,-0.87977617,-0.6832071,-0.38984609,0.27878753,0.32510632,-0.65274509,0.32496201,-0.51010448,0.039330651,-0.38516641,-0.47123742,-0.8,-0.79310345,-0.032966277,-0.22232323,0.26903773
-0.38206097,0.92721895,-0.26775483,0.006735699,0.92900964,-0.2372788,-0.055646629,-0.88928999,-0.66914423,-0.26574638,0.29967659,0.33817343,-0.62050227,0.38712394,-0.56442835,-0.21010072,-0.35832651,-0.40220806,-1.0,-0.79310345,-0.10633862,-0.3335313,0.26221497
-0.37243064,0.93801097,-0.27425888,0.006735699,0.94470535,-0.255989,-0.052903401,-0.88178378,-0.68407759,-0.27928296,0.1360604,0.16739809,-0.61139892,0.090312096,-0.3601758,0.105546,-0.4564819,-0.32778895,-1.0,-0.72413793,-0.14492281,-0.36259302,0.26627029
-0.48653201,0.94298012,-0.27803545,-0.020036574,0.94478221,-0.26016961,-0.05406701,-0.87042289,-0.762772,-0.28102423,0.10967481,0.12721982,-0.49363371,0.090312096,-0.34114955,0.0038732133,-0.44756734,-0.52576863,-1.0,-0.72413793,-0.17078319,-0.38258213,0.27312025
-0.47836992,0.93458522,-0.27970303,-0.020393788,0.94422757,-0.26016961,-0.05406701,-0.87073493,-0.81116922,-0.51741464,0.27379333,0.29854975,-0.49363371,0.11972928,-0.38802622,-0.41486733,-0.34557956,-0.54290254,-1.0,-0.79310345,-0.14201012,-0.48212032,0.27399058
-0.43671207,0.93800984,-0.27967171,-0.022277468,0.94422757,-0.2442471,-0.066441378,-0.88022296,-0.72225039,-0.35817206,0.33189635,0.37090286,-0.52372678,-0.15949478,-0.21181442,-0.02415712,-0.39012356,-0.46630019,-1.0,-0.72413793,-0.32634636,-0.53667531,0.26723556
-0.42807866,0.93926427,-0.261872,-0.016176676,0.94463079,-0.24155342,-0.066441378,-0.88465789,-0.72437742,-0.23585088,0.23947016,0.29344502,-0.40049605,-0.15949478,-0.34744651,-0.02492848,-0.34757433,-0.40133237,-1.0,-0.72413793,-0.16778508,-0.41949258,0.26391824
-0.52200444,0.93532883,-0.25779844,-0.013675378,0.94463079,-0.24017921,-0.048579293,-0.8971005,-0.74123622,-0.43356361,0.27411705,0.32443715,-0.40049605,0.77542798,-0.42363789,-0.20115353,-0.08430579,-0.42366655,-1.0,-0.72413793,-0.027737109,-0.34940613,0.25543401
-0.67626346,0.92422997,-0.28334968,-0.016957341,0.93395793,-0.26534344,-0.056483407,-0.87106981,-0.72836498,-0.27634405,0.51462163,0.55692561,-0.77118236,0.27707305,-0.41007749,-0.23044554,-0.3278029,-0.48842811,-1.0,-0.72413793,-0.22215207,-0.52074525,0.2749719
-0.62006346,0.9334885,-0.27441265,-0.012996513,0.93673335,-0.24248641,-0.049272248,-0.88477601,-0.63029521,-0.21614653,0.48434661,0.52562604,-0.77118236,0.31754432,-0.49154177,-0.18902748,-0.36027501,-0.51178018,-0.73333333,-0.72413793,-0.27974165,-0.55470986,0.26469515
-0.48551505,0.9452027,-0.2629779,-0.012996513,0.95216144,-0.24714395,-0.05024315,-0.89161254,-0.63632152,-0.30900548,0.1237711,0.15416183,-0.37721297,-0.17282986,-0.20420441,-0.045035181,-0.62461776,-0.48887687,-1.0,-0.72413793,-0.32157475,-0.60362661,0.25845668
-0.4099663,0.92813939,-0.2629779,-0.0039226425,0.90854443,-0.2572369,-0.05024315,-0.87896163,-0.75432776,-0.20942598,0.31927057,0.36002365,-0.37721297,-0.17282986,-0.24502887,-0.16023185,-0.48217321,-0.46007072,-1.0,-0.72413793,-0.13070057,-0.44213717,0.26901477
-0.37331512,0.90796935,-0.25422571,-6.9132805e-05,0.90854443,-0.2572369,-0.043527437,-0.88118617,-0.81913524,-0.39726137,0.45811565,0.48919638,-0.38143067,0.15949119,-0.36685858,-0.32440434,-0.42074555,-0.55379798,-1.0,-0.79310345,0.017367981,-0.32770335,0.26985222
-0.48194038,0.93019322,-0.25422571,-6.9132805e-05,0.9112368,-0.2356932,-0.06666016,-0.89652938,-0.74615641,-0.45883643,0.33613847,0.37001804,-0.46317166,0.15949119,-0.24725871,-0.15672139,-0.4836659,-0.53191097,-1.0,-0.79310345,-0.24093073,-0.55188727,0.25640384
-0.55702706,0.94256743,-0.25432613,-0.033090372,0.94962239,-0.23407471,-0.06666016,-0.89266067,-0.65638368,-0.4254677,0.37281056,0.41741813,-0.37005151,0.59719215,-0.28073106,-0.069460974,-0.45867657,-0.56254856,-1.0,-0.79310345,-0.39046852,-0.654471,0.25777357
-0.47331969,0.93764095,-0.25926055,-0.008703256,0.94962239,-0.23407471,-0.066640099,-0.89736355,-0.63718451,-0.11071917,0.30365504,0.33692717,-0.37005151,0.80793393,-0.45901326,-0.18950057,-0.40493557,-0.62717807,-1.0,-0.72413793,-0.21122453,-0.57094481,0.25499331
-0.33593546,0.93935459,-0.26524516,-0.059578785,0.91599599,-0.28969889,-0.12476275,-0.86534897,-0.77938582,-0.73862376,0.7583773,0.77531699,-0.48713785,0.73958234,0.025174011,-0.25364577,-0.77158573,-0.82527032,-0.66666667,-0.93103448,-0.4221008,-0.77422544,0.2757426
-0.32409152,0.90782845,-0.3060979,-0.059578785,0.91599599,-0.30348793,-0.076440816,-0.8278713,-0.80059347,-0.76381062,0.629121,0.66509016,-0.56002783,0.726837,0.21631288,-0.23670291,-0.75142238,-0.84373077,-0.66666667,-0.93103448,-0.45970951,-0.80831583,0.30321441
-0.1982296,0.90332145,-0.34053938,-0.064411555,0.91617452,-0.30348793,-0.081981827,-0.81374215,-0.77724696,-0.58427823,0.59647243,0.61294036,-0.043060724,0.726837,0.4040696,-0.38445286,-0.74736398,-0.87429472,-1.0,-0.93103448,-0.53649165,-0.83430678,0.31183747
-0.32873466,0.91286572,-0.33498294,-0.04955857,0.91698645,-0.30234593,-0.082034394,-0.81777405,-0.81257406,-0.54662748,0.7492391,0.76561352,-0.043060724,0.5472854,0.38453284,-0.48493007,-0.76313004,-0.87835627,-1.0,-0.93103448,-0.44179793,-0.75903477,0.30824283
-0.3642974,0.91968631,-0.33498294,-0.026393816,0.91705742,-0.30093719,-0.082034394,-0.82027272,-0.78331129,-0.47601243,0.72311484,0.74327001,-0.57868945,0.51840876,0.063039319,-0.34873698,-0.74085548,-0.81817346,-1.0,-0.93103448,-0.4029539,-0.74463754,0.30613251
-0.25798606,0.91447109,-0.32447691,-0.0065825392,0.91986778,-0.29856637,-0.051330361,-0.82416716,-0.73689015,-0.59087099,0.8048545,0.82463658,-0.54388712,0.51840876,-0.029898588,-0.17042323,-0.81030005,-0.84481186,-1.0,-0.86206897,-0.52382816,-0.82137271,0.30487801
-0.30520846,0.91307417,-0.32447691,-0.0018506481,0.91986778,-0.29855774,-0.037780516,-0.82792136,-0.69986039,-0.61745679,0.76188877,0.78480791,-0.54388712,0.41749338,0.038662671,-0.23698783,-0.80967358,-0.82883349,-1.0,-0.93103448,-0.4887337,-0.80993426,0.3030356
-0.2624055,0.91214896,-0.32829126,-0.0018506481,0.92270666,-0.30968732,-0.067686063,-0.81695391,-0.6881149,-0.59369674,0.7656269,0.79055544,-0.82828087,0.41749338,0.18885495,-0.20629438,-0.75078436,-0.81293694,-0.66666667,-0.65517241,-0.45599537,-0.80719792,0.30912876
-0.41418103,0.93206988,-0.27441919,-0.053628123,0.91637494,-0.32780029,-0.095488575,-0.82232065,-0.77785598,-0.7228219,0.75349751,0.77527191,-0.51143978,0.6917576,-0.069891059,-0.35509798,-0.65932886,-0.74284442,-0.93333333,-0.65517241,-0.33008445,-0.69627252,0.30165425
-0.53704513,0.90583998,-0.35104229,-0.053628123,0.91637494,-0.32780029,-0.071970767,-0.78372935,-0.75660158,-0.75722921,0.66731535,0.69479717,-0.44499612,0.6917576,0.013308926,-0.47374299,-0.72847789,-0.81927237,-0.4,-0.65517241,-0.38779068,-0.76558659,0.32717524
-0.29162799,0.89842695,-0.36845172,-0.050280256,0.90041159,-0.33418356,-0.071970767,-0.77941521,-0.73363168,-0.56393124,0.62237498,0.64860525,-0.10252946,0.6480393,0.17304438,-0.27237051,-0.76440458,-0.83581331,-1.0,-0.93103448,-0.48039948,-0.81732751,0.33047549
-0.25499679,0.89521737,-0.3673901,-0.050280256,0.90041159,-0.33418356,-0.065195228,-0.77992375,-0.71778719,-0.60997703,0.62912039,0.65178385,-0.10252946,0.58278936,0.27711028,-0.21454708,-0.78335651,-0.81448062,-1.0,-0.93103448,-0.50732136,-0.83220867,0.33079212
-0.36837864,0.89888016,-0.36506228,-0.047043692,0.90859114,-0.32847934,-0.066896639,-0.78470507,-0.74212562,-0.51435687,0.69515619,0.7159662,-0.47321934,0.58278936,0.17325334,-0.32033645,-0.81716195,-0.85306426,-1.0,-0.93103448,-0.54416815,-0.83979472,0.32785803
-0.34049034,0.89888028,-0.35897921,-0.03349313,0.90859114,-0.32458162,-0.066896639,-0.79041053,-0.69075024,-0.52122254,0.7238927,0.74436947,-0.47321934,0.58811207,0.076044932,-0.36355331,-0.82140125,-0.83892521,-1.0,-0.93103448,-0.49256875,-0.80813476,0.32503511
-0.45820234,0.89996176,-0.35897921,-0.03349313,0.91063928,-0.32892376,-0.059941662,-0.7903472,-0.71091702,-0.68509015,0.83389356,0.85925726,-0.48905528,0.55307652,0.07012505,-0.42755556,-0.77998962,-0.84637934,-1.0,-0.93103448,-0.37076367,-0.76352594,0.32488244
-0.47959391,0.89560464,-0.35901861,-0.038679946,0.90340838,-0.34011221,-0.087728581,-0.77555357,-0.77714942,-0.7268245,0.83576206,0.85519293,-0.77753938,0.55307652,0.14337319,-0.61195673,-0.79382159,-0.90250261,-0.66666667,-0.93103448,-0.37800451,-0.77809557,0.33266801
-0.50304604,0.89102832,-0.37906566,-0.053161587,0.90340838,-0.34011221,-0.087728581,-0.76494054,-0.75997241,-0.60318198,0.72330907,0.73924021,-0.66657923,0.55033004,0.26944415,-0.65112337,-0.80992642,-0.91155998,-0.66666667,-0.93103448,-0.43161213,-0.79989175,0.33851074
-0.34939225,0.92556435,-0.29667249,-0.047569446,0.91477593,-0.31897143,-0.085518724,-0.82023159,-0.82113872,-0.75033817,0.79780317,0.82083572,-0.34271829,0.82055097,-0.05826191,-0.47623802,-0.74003013,-0.85400059,-0.93333333,-0.51724138,-0.36809851,-0.77415729,0.3046152
-0.39512423,0.90540474,-0.35023616,-0.049340074,0.91477593,-0.31958354,-0.071916992,-0.79371488,-0.73535291,-0.60939492,0.71034442,0.73513383,-0.33305787,0.78028272,0.032862675,-0.27890346,-0.74586235,-0.84093626,-0.4,-0.65517241,-0.36217836,-0.73897732,0.32223489
-0.30258209,0.89978807,-0.35949153,-0.038494415,0.90310935,-0.3309509,-0.072972983,-0.78640759,-0.76857044,-0.46509167,0.81015499,0.83615527,0.0055573816,0.78028272,0.12529638,-0.28734686,-0.78253628,-0.87128384,-1.0,-0.93103448,-0.44796859,-0.76359691,0.3267754
-0.29115804,0.89780902,-0.35894558,-0.031790672,0.90310935,-0.3309509,-0.072972983,-0.78327239,-0.77377165,-0.61603779,0.79782136,0.82327274,0.0055573816,0.4677129,0.19546485,-0.46466074,-0.82545937,-0.88100292,-1.0,-0.93103448,-0.45531018,-0.7960927,0.32884307
-0.39706635,0.90029946,-0.34974295,-0.031790672,0.9053845,-0.32632137,-0.069671471,-0.7958795,-0.7435009,-0.51630678,0.75232778,0.77090082,-0.68099664,0.4677129,0.11918389,-0.38061394,-0.82126155,-0.86898651,-1.0,-0.79310345,-0.51907096,-0.82923612,0.32196274
